"Date Added","Sort Number","Product Details","Part Number","Master Part Number",Title,"CSV Reference","Option Text 1","Option Text 2","Option Text 3",Units,Description,Notes,Details,"Delivery Info",Specifications,Category,Section,Supplier,"Weight (in grams)","Live Stock",Price,"Special Offer Price","Main Image","Optional Image 1","Optional Image 2","Optional Image 3","Optional Image 4","Related Products","New Product",Buyable,Recycled,Featured,"Featured Special",Archived,"Show Online",Shipping,"Default Shipping Cost","Shipping Costs","Additional Information",Link,"Related Documents","YouTube Reference","SEO Information","The fields below are for optional SEO information.","Meta Title","Meta Description","Show in Sections (optional)"
11/05/23,,,part_1_2980,,"NEW Double Glazed Aluminium Window 1800 x 850 Silver Pearl",,,,,EA,"NEW Standard Aluminium Window

This product is apart of our readily available Standard range of Aluminium Joinery 

This product meets NZ manufacturing standards & is supplied by a leading New Zealand manufacturer.
All components are sealed & assembled by the manufacturer.
We don’t offer kit-set style joinery that is clipped together by the retailer.
Our sales team is happy to answer any queries you have regarding this.

*INCLUDES Timber Jamb liner H3 PP FJ*

- 1800w x 850h
- Double glazed
- Clear glass
- Right pane, awning opening (looking from the outside)
- Left pane, fixed sash
- Colour: Silver Pearl

-----Other options:-----

Option of: Left pane, awning opening (looking from the outside) with Right pane, fixed sash also available

Colour - Matte Black
              Ironsand 
              Arctic White also available

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, clear window, clear glass window, Silver pearl window, new aluminium window, awning opening, awning window, awning opening window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,895.00,0.00,1800x850spwindow.jpg,,,,,,Y,N,N,N,N,N,Y,,0.00,edit645c022b2ddda,,,,,,,,,
19/06/23,,,part_1_3049,,"NEW Double Glazed Aluminium Window 1800 x 850 Silver Pearl",,,,,EA,"NEW Standard Aluminium Window

This product is apart of our readily available Standard range of Aluminium Joinery 

This product meets NZ manufacturing standards & is supplied by a leading New Zealand manufacturer.
All components are sealed & assembled by the manufacturer.
We don’t offer kit-set style joinery that is clipped together by the retailer.
Our sales team is happy to answer any queries you have regarding this.

*INCLUDES Timber Jamb liner H3 PP FJ*

- 1800w x 850h
- Double glazed
- Clear glass
- Left pane, awning opening (looking from the outside)
- Right pane, fixed sash
- Colour: Silver Pearl

-----Other options:-----

Option of: Right pane, awning opening (looking from the outside) with Left pane, fixed sash also available

Colour - Matte Black
Ironsand
Arctic White also available

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, clear window, clear glass window, Silver pearl window, new aluminium window, awning opening, awning window, awning opening window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,895.00,0.00,1800x850silverpearl.jpg,,,,,,Y,N,N,N,N,N,Y,,0.00,edit648f8a443b05a,,,,,,,,,
29/06/23,,,part_1_3084,,"NEW Double Glazed Aluminium Window 2400 x 1000 Arctic White ",,,,,EA,"NEW Standard Aluminium Window

This product is apart of our readily available Standard range of Aluminium Joinery 

This product meets NZ manufacturing standards & is supplied by a leading New Zealand manufacturer.
All components are sealed & assembled by the manufacturer.
We don’t offer kit-set style joinery that is clipped together by the retailer.
Our sales team is happy to answer any queries you have regarding this.

*INCLUDES Timber Jamb liner H3 PP FJ*

- 2400w x 1000h
- Double glazed
- Clear glass
- Right pane, awning opening (looking from the outside)
- Left pane, fixed sash
- Colour: Arctic White 

-----Other options:-----

Option of: Left pane, awning opening (looking from the outside) with Right pane, fixed sash also available

Left pane, awning opening with middle pane, fixed sash and right pane, awning opening also available

Colour - Matte Black
Ironsand
Silver Pearl also available

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, clear window, clear glass window, Silver pearl window, new aluminium window, awning opening, awning window, awning opening window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,1090.00,0.00,2400x1000awrh.jpg,,,,,,Y,N,N,N,N,N,Y,,0.00,edit649ca3f7d6e58,,,,,,,,,
13/07/23,,,part_1_3139,,"NEW Double Glazed Aluminium Window 2400 x 1000 Arctic White",,,,,EA,"NEW Standard Aluminium Window

This product is apart of our readily available Standard range of Aluminium Joinery 

This product meets NZ manufacturing standards & is supplied by a leading New Zealand manufacturer.
All components are sealed & assembled by the manufacturer.
We don’t offer kit-set style joinery that is clipped together by the retailer.
Our sales team is happy to answer any queries you have regarding this.

*INCLUDES Timber Jamb liner H3 PP FJ*

- 2400w x 1000h
- Double glazed
- Clear glass
- Left pane, awning opening (looking from the outside)
- Right pane, fixed sash
- Colour: Arctic White 

-----Other options:-----

Option of: Right pane, awning opening (looking from the outside) with Left pane, fixed sash also available

Left pane, awning opening with middle pane, fixed sash and right pane, awning opening also available

Colour - Matte Black
Ironsand
Silver Pearl also available

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, clear window, clear glass window, Silver pearl window, new aluminium window, awning opening, awning window, awning opening window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,1090.00,0.00,aw2400x10001sash.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit64af433a11c8a,,,,,,,,,
10/08/23,,,part_1_3197,,"NEW Double Glazed Aluminium Window 2400 x 1000 Arctic White",,,,,EA,"NEW Standard Aluminium Window

This product is apart of our readily available Standard range of Aluminium Joinery 

This product meets NZ manufacturing standards & is supplied by a leading New Zealand manufacturer.
All components are sealed & assembled by the manufacturer.
We don’t offer kit-set style joinery that is clipped together by the retailer.
Our sales team is happy to answer any queries you have regarding this.

*INCLUDES Timber Jamb liner H3 PP FJ*

- 2400w x 1000h
- Double glazed
- Clear glass
- Left pane, awning opening 
- Middle pane, fixed sash
- Right pane, awning opening
- Colour: Arctic White

-----Other options:-----

Option of: Right pane, awning opening (looking from the outside) with Left pane, fixed sash also available

Option of: Left pane, awning opening (looking from the outside) with Right pane, fixed sash also available

Colour - Silver Pearl 
Ironsand
Matte Black also available

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, clear window, clear glass window, matte black window, new aluminium window, awning opening, awning window, awning opening window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,1395.00,0.00,2400aw2sashwindow.jpg,,,,,,Y,N,N,N,N,N,Y,,0.00,edit64d43c1c5b5d7,,,,,,,,,
29/06/23,,,part_1_3085,,"NEW Double Glazed Aluminium Window 2400 x 1000 Ironsand",,,,,EA,"NEW Standard Aluminium Window

This product is apart of our readily available Standard range of Aluminium Joinery 

This product meets NZ manufacturing standards & is supplied by a leading New Zealand manufacturer.
All components are sealed & assembled by the manufacturer.
We don’t offer kit-set style joinery that is clipped together by the retailer.
Our sales team is happy to answer any queries you have regarding this.

*INCLUDES Timber Jamb liner H3 PP FJ*

- 2400w x 1000h
- Double glazed
- Clear glass
- Right pane, awning opening (looking from the outside)
- Left pane, fixed sash
- Colour: Ironsand

-----Other options:-----

Option of: Left pane, awning opening (looking from the outside) with Right pane, fixed sash also available

Left pane, awning opening with middle pane, fixed sash and right pane, awning opening also available

Colour - Matte Black
Silver Pearl
Arctic White also available

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, clear window, clear glass window, Silver pearl window, new aluminium window, awning opening, awning window, awning opening window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,1090.00,0.00,2400x1000is1sash.jpg,,,,,,Y,N,N,N,N,N,Y,,0.00,edit649ca6e81e940,,,,,,,,,
14/09/23,,,part_1_3292,,"NEW Double Glazed Aluminium Window 2400 x 1000 Ironsand",,,,,EA,"NEW Standard Aluminium Window

This product is apart of our readily available Standard range of Aluminium Joinery 

This product meets NZ manufacturing standards & is supplied by a leading New Zealand manufacturer.
All components are sealed & assembled by the manufacturer.
We don’t offer kit-set style joinery that is clipped together by the retailer.
Our sales team is happy to answer any queries you have regarding this.

*INCLUDES Timber Jamb liner H3 PP FJ*

- 2400w x 1000h
- Double glazed
- Clear glass
- Left pane, awning opening
- Middle pane, fixed sash
- Right pane, awning opening
- Colour: Ironsand 

-----Other options:-----

Option of: Right pane, awning opening (looking from the outside) with Left pane, fixed sash also available

Option of: Left pane, awning opening (looking from the outside) with Right pane, fixed sash also available

Colour - Silver Pearl
Matte Black 
Arctic White also available

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, clear window, clear glass window, matte black window, new aluminium window, awning opening, awning window, awning opening window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,1395.00,0.00,2400x10002osis.jpg,,,,,,Y,N,N,N,N,N,Y,,0.00,edit65025526ecf66,,,,,,,,,
29/06/23,,,part_1_3086,,"NEW Double Glazed Aluminium Window 2400 x 1000 Matte Black",,,,,EA,"NEW Standard Aluminium Window

This product is apart of our readily available Standard range of Aluminium Joinery 

This product meets NZ manufacturing standards & is supplied by a leading New Zealand manufacturer.
All components are sealed & assembled by the manufacturer.
We don’t offer kit-set style joinery that is clipped together by the retailer.
Our sales team is happy to answer any queries you have regarding this.

*INCLUDES Timber Jamb liner H3 PP FJ*

- 2400w x 1000h
- Double glazed
- Clear glass
- Right pane, awning opening (looking from the outside)
- Left pane, fixed sash
- Colour: Matte Black

-----Other options:-----

Option of: Left pane, awning opening (looking from the outside) with Right pane, fixed sash also available

Left pane, awning opening with middle pane, fixed sash and right pane, awning opening also available

Colour - Silver Pearl
Ironsand
Arctic White also available

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, clear window, clear glass window, Silver pearl window, new aluminium window, awning opening, awning window, awning opening window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,1090.00,0.00,2400x1000mb.jpg,,,,,,Y,N,N,N,N,N,Y,,0.00,edit649caa9156893,,,,,,,,,
10/07/23,,,part_1_3126,,"NEW Double Glazed Aluminium Window 2400 x 1000 Matte Black",,,,,EA,"NEW Standard Aluminium Window

This product is apart of our readily available Standard range of Aluminium Joinery 

This product meets NZ manufacturing standards & is supplied by a leading New Zealand manufacturer.
All components are sealed & assembled by the manufacturer.
We don’t offer kit-set style joinery that is clipped together by the retailer.
Our sales team is happy to answer any queries you have regarding this.

*INCLUDES Timber Jamb liner H3 PP FJ*

- 2400w x 1000h
- Double glazed
- Clear glass
- Left pane, awning opening 
- Middle pane, fixed sash
- Right pane, awning opening
- Colour: Matte Black

-----Other options:-----

Option of: Right pane, awning opening (looking from the outside) with Left pane, fixed sash also available

Option of: Left pane, awning opening (looking from the outside) with Right pane, fixed sash also available

Colour - Silver Pearl 
Ironsand
Arctic White also available

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, clear window, clear glass window, matte black window, new aluminium window, awning opening, awning window, awning opening window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,1395.00,0.00,2400x10002lite.jpg,,,,,,Y,N,N,N,N,N,Y,,0.00,edit64ab19e9c8cfb,,,,,,,,,
31/07/23,,,part_1_3168,,"NEW Double Glazed Aluminium Window 2400 x 1000 Matte Black",,,,,EA,"NEW Standard Aluminium Window

This product is apart of our readily available Standard range of Aluminium Joinery 

This product meets NZ manufacturing standards & is supplied by a leading New Zealand manufacturer.
All components are sealed & assembled by the manufacturer.
We don’t offer kit-set style joinery that is clipped together by the retailer.
Our sales team is happy to answer any queries you have regarding this.

*INCLUDES Timber Jamb liner H3 PP FJ*

- 2400w x 1000h
- Double glazed
- Clear glass
- Left pane, awning opening (looking from the outside)
- Right pane, fixed sash
- Colour: Matte Black

-----Other options:-----

Option of: Right pane, awning opening (looking from the outside) with Left pane, fixed sash also available

Left pane, awning opening with middle pane, fixed sash and right pane, awning opening also available

Colour - Silver Pearl
Ironsand
Arctic White also available

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, clear window, clear glass window, Silver pearl window, new aluminium window, awning opening, awning window, awning opening window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,1090.00,0.00,2400mblh.jpg,,,,,,Y,N,N,N,N,N,Y,,0.00,edit64c71a8a30c0f,,,,,,,,,
